PROCESO,x4,pc1,pc2,pc3,pc4,v1x,v2x,v3x,x1,x2,x3
1,0.0969,0.8671,1.5225,0.7902,0.0359,11.4020,8.0000,11.4020,34.3777,1476.6427,9.5541
1,0.0880,-0.5089,-0.7650,0.3056,-0.5843,12.0000,8.0000,12.0000,81.1510,1498.3917,18.2121
1,0.0876,-0.4782,1.4222,1.3515,-0.3524,11.3920,8.0000,11.3920,75.0071,1429.0848,8.7417
1,0.0830,0.9793,1.3461,0.8212,-0.0076,12.0000,8.0000,12.0000,92.0688,1405.0346,25.4091
1,0.0390,0.7099,0.8227,-0.5535,0.3470,11.0000,51.0000,11.0000,95.9555,1224.6585,24.1522
1,0.0406,-0.0313,0.8052,-0.0473,0.4892,11.0000,51.0000,11.0000,115.5950,1098.7230,18.2390
1,0.0389,0.6297,1.1168,-0.3038,0.6051,11.0000,51.0000,11.0000,69.8994,1208.2637,20.4845
1,0.2645,-0.8401,1.4997,1.0175,0.6513,11.0000,51.0000,11.0000,96.8999,884.3525,30.7815
1,0.2706,-0.1184,1.5360,0.7054,0.5563,11.0000,51.0000,11.0000,27.1232,844.6649,122.7369
1,0.2712,-1.6708,1.8657,1.6848,0.3759,11.0000,51.0000,11.0000,185.9678,842.0190,32.9810
1,0.3817,0.3164,1.1454,0.4355,0.1548,14.0000,50.0000,14.0000,185.8417,308.1355,190.4130
1,0.2799,1.5383,0.6915,-0.7750,-0.3766,14.0000,50.0000,14.0000,177.2288,464.6039,10.3267
1,0.0820,-0.0457,0.4587,0.6142,-0.0322,14.0000,51.0000,14.0000,19.7447,907.4735,773.6732
1,0.0486,0.6117,2.0100,1.6224,-0.6154,14.0000,8.0000,14.0000,69.5813,2148.8437,1328.0485
1,0.0515,1.5291,1.1700,0.6757,-0.5169,14.0000,51.0000,14.0000,99.7105,1246.8854,1261.9053
1,0.3308,0.4823,1.2369,0.1055,0.2745,14.0000,51.0000,14.0000,87.7126,47.0781,862.5046
1,0.3564,2.1200,0.8900,0.1427,0.3144,14.0000,51.0000,14.0000,61.8967,13.4575,679.5555
1,0.0775,1.4174,0.4756,-0.3628,-0.2842,14.0000,51.0000,14.0000,53.3309,1357.6347,428.6569
1,0.1047,2.2420,1.2904,0.4373,-0.0505,14.0000,51.0000,14.0000,70.3699,1682.5540,690.6895
1,0.1039,2.1580,1.3434,0.5149,-0.0875,14.0000,51.0000,14.0000,69.9264,1681.8125,694.0925
1,0.0695,1.5290,1.4342,0.5335,0.0263,14.0000,8.0000,14.0000,92.5603,1691.9739,1369.7405
1,0.1263,0.8986,1.8355,1.1587,-0.0713,14.0000,51.0000,14.0000,13.1886,2687.6298,1254.8267
1,0.0641,0.9089,2.0915,1.2027,0.5415,14.0000,8.0000,14.0000,97.3682,1617.4833,1378.3586
1,0.0689,3.3074,2.4680,0.9056,1.0862,14.0000,8.0000,14.0000,99.2630,1634.6800,1306.0312
1,0.0720,0.7306,3.3434,2.8074,0.7569,14.0000,8.0000,14.0000,80.3196,1608.5039,1254.5772
1,0.0771,1.4371,1.9195,1.2577,0.6349,14.0000,8.0000,14.0000,97.3419,1636.3014,1209.3048
1,0.0786,0.0123,1.7146,1.5771,0.4274,14.0000,8.0000,14.0000,56.6038,1634.6616,1171.9785
1,0.0783,0.7587,2.5813,2.0758,1.0019,14.0000,8.0000,14.0000,57.8947,1596.7476,1157.1690
1,0.0661,2.0552,2.0634,1.0644,0.4205,14.0000,8.0000,14.0000,145.4400,1724.5738,1537.0604
1,0.2558,-1.9709,-0.2050,1.0912,-0.3008,14.0000,51.0000,14.0000,23.1626,1555.3750,584.4976
1,0.0487,-0.6308,0.8270,0.1315,-0.3630,14.0000,49.0000,14.0000,56.5049,1845.6697,1307.8145
1,0.1134,-0.6147,1.7756,1.6510,-0.8224,14.0000,49.0000,14.0000,110.1736,3113.1669,1483.3663
1,0.1630,2.4989,0.3759,-0.6286,-1.0940,18.0000,49.0000,18.0000,177.0000,3353.3557,1697.3949
1,0.1558,0.5543,-1.0964,0.2434,-1.3142,18.0000,8.0000,18.0000,87.0298,3422.1673,1737.9884
1,0.0878,2.1949,1.5903,0.6661,-0.5102,14.0000,49.0000,14.0000,125.3139,3088.0308,1396.9160
1,0.2550,1.4064,-0.9026,-0.2496,-1.1057,14.0000,8.0000,14.0000,131.3597,3928.5136,1486.3836
1,0.3697,0.1171,-1.4332,0.3526,-1.2249,14.0000,8.0000,14.0000,34.2300,3879.1263,1656.7834
1,0.1335,1.3910,-0.5800,-0.7673,-1.7698,18.0000,38.0000,18.0000,118.9759,3510.0415,2401.0353
1,0.2917,-0.0603,1.0575,0.2912,-0.5190,14.0000,49.0000,14.0000,177.2818,2062.1649,1658.4256
1,0.5178,1.5502,1.0370,-0.0624,0.4684,14.0000,49.0000,14.0000,316.3957,1336.4713,1047.2346
1,0.3541,0.6481,1.6784,0.9540,0.6282,14.0000,18.0000,14.0000,152.6233,1389.5538,90.6666
1,0.2682,-0.4032,-2.0115,1.3686,0.4504,14.0000,18.0000,14.0000,48.0593,1218.6697,472.5095
1,0.2607,1.4123,-1.8152,-0.0026,0.6866,14.0000,18.0000,14.0000,95.9826,1012.8905,712.4826
1,0.0691,-0.1275,0.9620,0.9894,0.2119,14.0000,18.0000,14.0000,106.8694,482.8303,1094.1592
1,0.0579,2.8313,1.4746,-0.2600,0.8029,14.0000,18.0000,14.0000,38.5138,462.6825,1303.7726
1,0.4091,0.0557,0.5553,-0.6562,-0.1420,14.0000,18.0000,14.0000,41.4864,927.6984,632.6116
1,0.3465,-0.0649,1.0016,0.1423,-0.0889,14.0000,18.0000,14.0000,79.3406,879.5604,717.5843
1,0.3215,1.2861,-0.1862,-1.0014,0.1072,15.0000,18.0000,15.0000,11.3237,931.4774,697.2123
1,0.3934,-0.0351,-0.6679,0.0370,-0.0543,15.0000,18.0000,15.0000,150.8694,739.4576,890.8172
1,0.4211,0.0710,0.5747,0.7007,0.3269,15.0000,18.0000,15.0000,29.0132,486.2407,1142.4734
1,0.1683,-0.5345,-0.3237,-0.4626,-0.1704,15.0000,18.0000,15.0000,199.7429,620.0386,1068.1869
1,0.0652,-0.7143,-0.3460,0.0833,-0.1093,15.0000,18.0000,15.0000,131.2290,965.8963,797.5562
1,0.0493,-0.6866,-1.5061,0.0360,0.0632,15.0000,18.7252,15.0000,251.6062,1103.3419,806.0861
1,0.0743,1.3168,-0.4751,1.5357,-0.6836,14.0000,51.0000,14.0000,148.6747,2594.6897,927.7701
1,0.0526,0.1694,1.4265,1.7753,0.3752,14.0000,51.0000,14.0000,200.1810,1132.0483,543.8883
1,0.0652,2.5295,1.6474,0.6506,0.2685,14.0000,51.0000,14.0000,108.0308,1596.0287,1097.9510
1,0.0435,-0.5192,1.8280,2.6007,-0.7222,15.0000,48.0000,15.0000,159.5777,4104.0271,456.0904
1,0.0527,-1.3341,-1.3367,3.1099,-1.3956,14.0000,38.0000,14.0000,62.6014,2359.9760,1716.4550
1,0.1076,2.0708,0.8671,-0.4742,-0.2090,9.0000,70.0000,9.0000,97.2296,8083.2536,565.5340
1,0.2837,0.8042,-1.1942,-0.2061,-0.1398,15.0000,11.0000,15.0000,47.2394,663.2574,917.2874
1,0.1189,0.5279,0.5240,-0.2068,-0.1978,15.0000,11.0000,15.0000,116.3209,912.4718,1173.5283
1,0.1120,-0.0349,0.7636,0.0538,-0.3580,15.0000,11.0000,15.0000,94.6744,1222.0716,1458.5903
1,0.0933,1.1638,0.2738,-1.0176,-0.3870,15.0000,11.0000,15.0000,48.2120,1321.0922,1557.2639
1,0.1288,-0.1756,1.0123,0.1438,0.1112,15.0000,18.0000,15.0000,68.3223,46.0446,1091.9035
1,0.0951,-1.0465,1.0002,0.1648,0.0764,15.0000,18.0000,15.0000,137.0169,128.2594,1261.7779
1,0.1193,-0.5555,2.0495,1.4108,0.4824,15.0000,18.0000,15.0000,11.7077,154.2840,1220.0341
1,0.1112,-1.1033,1.1365,0.2765,0.1914,15.0000,18.0000,15.0000,20.4215,241.3114,1330.0317
1,0.0964,-1.2727,0.8665,-0.1810,0.0703,15.0000,18.0000,15.0000,1.4976,312.8175,1407.0965
1,0.1123,1.5693,1.3474,-0.0192,0.5304,15.0000,18.0000,15.0000,94.0974,284.2277,1267.6546
1,0.0835,0.3873,1.9856,1.3279,0.0897,15.0000,18.0000,15.0000,66.0052,417.1339,430.3681
1,0.0981,-0.3839,1.1759,1.0674,0.1043,15.0000,8.0000,15.0000,10.7587,1981.9598,2096.4751
1,0.0905,1.7514,1.4848,0.4270,0.3032,15.0000,8.0000,15.0000,38.6515,2087.8755,1737.1098
1,0.1159,0.3806,2.2615,1.6080,0.4424,15.0000,8.0000,15.0000,109.8755,2330.0027,1911.9656
1,0.0512,1.3031,-1.4175,-0.9173,0.5823,14.0000,2.0000,14.0000,114.3381,2232.5753,1422.2156
1,0.0506,-0.4519,-1.3463,-0.0341,0.4680,14.0000,2.0000,14.0000,191.4516,2650.0968,1121.0962
1,0.0548,0.0529,-1.1194,-0.4287,0.4322,14.0000,2.0000,14.0000,235.3703,2856.1915,887.8417
1,0.0550,-0.4110,-1.1706,-0.3779,0.2422,14.0000,2.0000,14.0000,7.8192,2485.1954,1140.0997
1,0.0582,-0.2623,-1.1363,-0.5123,0.2826,14.0000,2.0000,14.0000,7.6784,2387.1961,1260.4693
1,0.0509,-0.3464,-0.6791,-0.9175,0.0227,14.0000,2.0000,14.0000,90.0037,2458.8389,1403.2742
1,0.0551,0.5373,-1.4723,-0.2157,0.6931,14.0000,2.0000,14.0000,159.7077,2528.5481,1368.1940
1,0.0536,-0.2468,-0.9562,0.1669,0.3653,14.0000,3.0000,14.0000,4.4007,2586.5894,991.8737
1,0.0369,0.6778,1.3774,0.3664,0.2600,12.0000,3.0000,12.0000,48.8340,2570.8402,1817.6398
1,0.0384,1.7212,1.7553,0.4145,0.7081,12.0000,3.0000,12.0000,81.4752,2635.9315,1868.8541
1,0.0399,1.4183,2.0233,0.8225,0.7943,12.0000,3.0000,12.0000,112.6308,2729.0074,1961.0622
1,0.0393,1.2555,0.0856,-1.6967,0.2813,12.0000,3.0000,12.0000,192.3853,2780.1777,2299.2539
1,0.0388,0.4098,-1.7537,0.0538,0.6462,12.0000,3.0000,12.0000,141.8353,2733.4050,2201.8385
1,0.0384,0.3722,0.6745,-0.7986,0.1654,12.0000,3.0000,12.0000,200.4337,2663.9166,2181.9566
1,0.0415,0.8243,0.5479,-1.3033,0.2532,12.0000,3.0000,12.0000,163.8610,3127.4336,2623.4203
1,0.0405,0.3322,0.5121,-0.8644,0.1637,12.0000,3.0000,12.0000,142.1752,3073.4594,2678.4565
1,0.0416,0.2988,0.7015,-1.9863,-0.3032,12.0000,3.0000,12.0000,57.7204,3043.0906,2618.9391
1,0.0382,0.8499,0.4591,-1.1911,0.2203,12.0000,3.0000,12.0000,22.2134,2988.8974,2531.2505
1,0.0395,1.2327,-1.7973,0.4522,0.3898,14.0000,38.0000,14.0000,0.4700,1412.8122,2412.0412
1,0.0398,0.7542,-0.6951,0.7356,0.3287,14.0000,38.0000,14.0000,49.4607,1404.9999,2462.0435
1,0.0396,0.8840,-1.4979,0.1278,0.1985,14.0000,38.0000,14.0000,54.3256,1470.8858,2356.4910
1,0.0384,0.4514,-1.3985,1.0647,0.4130,14.0000,38.0000,14.0000,26.8270,1448.0769,2439.9834
1,0.0374,0.8557,-1.3797,0.5300,0.3896,14.0000,38.0000,14.0000,14.6817,1470.1594,2396.5761
1,0.0419,-0.0344,-1.0165,1.1277,0.2946,14.0000,38.0000,14.0000,5.5112,1519.7087,2379.1716
1,0.0378,1.5400,0.8283,-0.4288,0.3650,12.0000,3.0000,12.0000,103.8021,1172.2201,1108.0154
1,0.0415,-0.1987,1.2187,1.4265,0.3690,12.0000,3.0000,12.0000,22.0033,1003.5390,750.6845
1,0.0358,-0.5311,-1.3418,-0.3967,0.1832,14.0000,2.0000,14.0000,81.2497,616.2995,3084.5125
1,0.0368,-0.6747,-1.1987,-0.4159,0.1119,14.0000,2.0000,14.0000,17.9096,533.9609,3023.6333
1,0.0396,-0.1939,-1.4857,-0.3824,0.4091,14.0000,2.0000,14.0000,162.6079,575.0281,2658.7839
1,0.0371,-0.3074,-1.5099,-0.3297,0.4006,14.0000,27.0000,14.0000,167.7267,596.8144,2586.6052
1,0.0333,2.2613,-2.1576,1.2296,0.4525,14.0000,38.0000,14.0000,165.1936,53.0484,4693.3192
1,0.0435,-1.6835,0.9631,1.0180,-0.5801,14.0000,35.0000,14.0000,234.9079,1299.3451,4949.0075
1,0.0449,-1.2422,0.5644,-1.2866,-0.8911,14.0000,44.0000,14.0000,150.8090,1193.4761,4919.2994
1,0.0482,0.2354,0.7390,-0.2966,-0.2101,14.0000,35.0000,14.0000,210.2473,1300.9100,4893.2411
1,0.0474,1.9769,-0.4703,-0.4137,-0.3032,14.0000,38.0000,14.0000,89.4607,1337.9834,5094.6034
1,0.0441,0.4288,0.6889,1.2568,0.0872,14.0000,38.0000,14.0000,82.7690,1297.7529,5272.6133
1,0.0473,-1.1116,0.5889,-0.4247,-0.7309,14.0000,38.0000,14.0000,44.7673,1160.0935,5332.2995
1,0.0433,0.3928,-1.5639,0.2953,0.4185,14.0000,38.0000,14.0000,20.0838,14.1182,5315.7906
1,0.0445,-0.9217,-1.1664,1.4652,0.5918,14.0000,38.0000,14.0000,61.6070,368.9154,5281.0511
1,0.0845,0.2450,0.3950,-0.1476,-0.1484,14.0000,35.0000,14.0000,209.2648,450.1475,6107.3935
1,0.0547,-1.0055,-0.3326,0.2375,-0.6935,14.0000,38.0000,14.0000,69.7410,361.8579,6650.7136
1,0.0546,-0.1484,-1.1173,0.0751,-0.4202,14.0000,35.0000,14.0000,86.8857,699.9352,6865.6831
1,0.0680,2.5184,0.9886,0.8539,-1.1603,15.0000,38.0000,15.0000,5.4507,318.4042,7496.1187
1,0.0865,3.1453,0.5480,0.5367,-0.6385,15.0000,36.9555,15.0000,153.2607,203.0288,7340.7986
1,0.0412,-0.3898,-1.6705,0.4747,-0.8267,15.0000,38.0000,15.0000,33.3174,1004.4448,7459.6676
1,0.0459,-1.3879,-0.2045,2.1047,-0.8091,15.0000,38.0000,15.0000,53.6480,881.9530,7416.2098
1,0.0447,1.2649,-1.7207,-0.3303,0.3490,14.0000,38.0000,14.0000,39.4984,926.8000,3577.8819
1,0.0607,-1.1347,0.4434,0.3145,0.1363,14.0000,40.0000,14.0000,237.5832,563.8714,3284.4113
1,0.0359,0.6968,-1.0895,-0.4303,0.3404,14.0000,38.0000,14.0000,26.6299,873.4756,3991.8742
1,0.0323,0.5073,-0.5094,-0.6048,0.1812,14.0000,38.0000,14.0000,62.2600,791.7741,3861.1905
1,0.0636,0.4887,1.2171,0.3707,0.4290,14.0000,38.0000,14.0000,150.7338,1624.6383,4547.6400
1,0.0421,-1.4530,0.5389,-0.4552,-0.3594,14.0000,68.0000,14.0000,38.0411,1666.7453,4795.0404
1,0.0513,0.5892,0.5439,-1.2123,0.2798,14.0000,68.0000,14.0000,81.3733,1588.9240,4760.4611
1,0.0490,-0.5732,0.6773,-0.6354,0.0103,14.0000,68.0000,14.0000,72.7993,1515.7918,4693.9138
1,0.0494,-0.3501,0.5416,-0.9914,-0.0182,14.0000,68.0000,14.0000,38.4904,2257.9388,5464.2122
1,0.0528,-0.7050,0.4580,-1.1560,-0.2178,14.0000,68.0000,14.0000,9.9188,2135.5546,5348.6173
1,0.0416,-0.5564,0.0304,-1.3146,-0.1257,14.0000,68.0000,14.0000,147.9640,2392.5669,6014.6845
1,0.0418,0.0310,0.3441,-1.2186,0.1128,14.0000,68.0000,14.0000,148.6473,2341.2236,5990.1514
1,0.0403,-0.5019,0.3807,-0.7899,-0.0412,14.0000,68.0000,14.0000,120.0412,2264.6386,5944.3441
1,0.0406,-0.3150,0.5452,-0.9295,0.0673,14.0000,68.0000,14.0000,70.3456,2473.3671,6116.5111
1,0.0257,0.1346,1.4072,0.6921,-0.3073,14.0000,38.0000,14.0000,68.7456,3583.6830,6482.4845
1,0.0290,1.0495,-2.0040,0.9366,0.7826,14.0000,38.0000,14.0000,78.4959,3319.5542,6282.6339
1,0.5037,0.7964,2.6898,1.7994,1.0236,12.6975,69.0000,12.6975,9.6866,3666.0819,9.4203
1,0.0833,-0.8264,1.2410,1.5114,-0.3268,14.0000,10.0000,14.0000,43.4904,1852.1556,664.7106
1,0.0734,1.0840,-2.0421,1.1502,-0.2921,14.0000,10.0000,14.0000,195.5870,1289.7786,469.0336
1,0.0416,3.1039,1.7814,0.7230,-0.3592,14.0000,53.0000,14.0000,172.2824,613.9472,1191.3198
1,0.1186,0.5819,-0.1462,-1.1411,1.7469,12.0000,63.0000,12.0000,47.3154,811.2077,162.3349
